id,product_name,product_category,product_vendor,product_manufacturing_date,product_expiry_date
2730,Product_1753313725,Clothing,Vendor B,2025-07-23 18:35:25.598589+00:00,2026-04-17 18:35:25.598589+00:00
2731,Product_1753313730,Electronics,Vendor E,2025-07-23 18:35:30.720098+00:00,2025-12-13 18:35:30.720098+00:00
2732,Product_1753313735,Toys,Vendor B,2025-07-23 18:35:35.726246+00:00,2025-10-23 18:35:35.726246+00:00
2733,Product_1753313740,Clothing,Vendor D,2025-07-23 18:35:40.773889+00:00,2026-01-18 18:35:40.773889+00:00
2734,Product_1753313745,Toys,Vendor B,2025-07-23 18:35:45.779823+00:00,2026-06-30 18:35:45.779823+00:00
2735,Product_1753313750,Clothing,Vendor E,2025-07-23 18:35:50.789249+00:00,2025-12-09 18:35:50.789249+00:00
2736,Product_1753313755,Toys,Vendor B,2025-07-23 18:35:55.932036+00:00,2026-03-17 18:35:55.932036+00:00
2737,Product_1753313761,Books,Vendor C,2025-07-23 18:36:01.130567+00:00,2025-12-15 18:36:01.130567+00:00
2738,Product_1753313766,Clothing,Vendor C,2025-07-23 18:36:06.169514+00:00,2025-11-25 18:36:06.169514+00:00
2739,Product_1753313771,Books,Vendor B,2025-07-23 18:36:11.203997+00:00,2026-02-27 18:36:11.203997+00:00
2740,Product_1753313776,Books,Vendor E,2025-07-23 18:36:16.250753+00:00,2025-09-27 18:36:16.250753+00:00
2741,Product_1753313781,Electronics,Vendor A,2025-07-23 18:36:21.283338+00:00,2025-12-03 18:36:21.283338+00:00
2742,Product_1753313786,Books,Vendor E,2025-07-23 18:36:26.324376+00:00,2026-06-20 18:36:26.324376+00:00
2743,Product_1753313791,Books,Vendor E,2025-07-23 18:36:31.334556+00:00,2025-10-28 18:36:31.334556+00:00
2744,Product_1753313796,Toys,Vendor A,2025-07-23 18:36:36.346482+00:00,2025-10-12 18:36:36.346482+00:00
2745,Product_1753313801,Toys,Vendor B,2025-07-23 18:36:41.353918+00:00,2026-07-20 18:36:41.353918+00:00
2746,Product_1753313807,Grocery,Vendor E,2025-07-23 18:36:47.008106+00:00,2026-02-26 18:36:47.008106+00:00
2747,Product_1753313812,Books,Vendor D,2025-07-23 18:36:52.021629+00:00,2026-07-14 18:36:52.021629+00:00
2748,Product_1753313817,Toys,Vendor D,2025-07-23 18:36:57.033322+00:00,2026-05-10 18:36:57.033322+00:00
2749,Product_1753313822,Electronics,Vendor D,2025-07-23 18:37:02.045755+00:00,2025-08-22 18:37:02.045755+00:00
2750,Product_1753313827,Clothing,Vendor E,2025-07-23 18:37:07.126639+00:00,2025-10-01 18:37:07.126639+00:00
2751,Product_1753313832,Clothing,Vendor E,2025-07-23 18:37:12.193931+00:00,2026-05-03 18:37:12.193931+00:00
2752,Product_1753313837,Books,Vendor A,2025-07-23 18:37:17.274939+00:00,2025-09-10 18:37:17.274939+00:00
2753,Product_1753313842,Books,Vendor A,2025-07-23 18:37:22.294684+00:00,2025-12-04 18:37:22.294684+00:00
2754,Product_1753313847,Clothing,Vendor C,2025-07-23 18:37:27.473669+00:00,2025-09-13 18:37:27.473669+00:00
2755,Product_1753313852,Electronics,Vendor C,2025-07-23 18:37:32.484961+00:00,2026-06-12 18:37:32.484961+00:00
2756,Product_1753313857,Toys,Vendor A,2025-07-23 18:37:37.496413+00:00,2025-10-18 18:37:37.496413+00:00
2757,Product_1753313862,Grocery,Vendor D,2025-07-23 18:37:42.536239+00:00,2026-01-10 18:37:42.536239+00:00
2758,Product_1753313867,Grocery,Vendor D,2025-07-23 18:37:47.570249+00:00,2026-06-04 18:37:47.570249+00:00
2759,Product_1753313872,Books,Vendor A,2025-07-23 18:37:52.576509+00:00,2026-03-20 18:37:52.576509+00:00
2760,Product_1753313877,Clothing,Vendor D,2025-07-23 18:37:57.585530+00:00,2026-06-25 18:37:57.585530+00:00
2761,Product_1753313882,Books,Vendor A,2025-07-23 18:38:02.594125+00:00,2025-09-02 18:38:02.594125+00:00
2762,Product_1753313887,Books,Vendor B,2025-07-23 18:38:07.605087+00:00,2026-05-13 18:38:07.605087+00:00
2763,Product_1753313892,Toys,Vendor D,2025-07-23 18:38:12.614781+00:00,2025-10-14 18:38:12.614781+00:00
2764,Product_1753313897,Books,Vendor E,2025-07-23 18:38:17.630036+00:00,2026-02-16 18:38:17.630036+00:00
2765,Product_1753313902,Books,Vendor E,2025-07-23 18:38:22.641385+00:00,2026-05-21 18:38:22.641385+00:00
2766,Product_1753313907,Grocery,Vendor C,2025-07-23 18:38:27.652301+00:00,2025-09-27 18:38:27.652301+00:00
2767,Product_1753313912,Electronics,Vendor C,2025-07-23 18:38:32.690990+00:00,2025-12-29 18:38:32.690990+00:00
2768,Product_1753313917,Clothing,Vendor D,2025-07-23 18:38:37.702795+00:00,2026-04-28 18:38:37.702795+00:00
2769,Product_1753313922,Books,Vendor E,2025-07-23 18:38:42.713495+00:00,2026-05-15 18:38:42.713495+00:00
2770,Product_1753313927,Clothing,Vendor D,2025-07-23 18:38:47.725908+00:00,2025-09-14 18:38:47.725908+00:00
2771,Product_1753313932,Clothing,Vendor D,2025-07-23 18:38:52.738472+00:00,2026-02-25 18:38:52.738472+00:00
2772,Product_1753313937,Toys,Vendor E,2025-07-23 18:38:57.750412+00:00,2026-03-24 18:38:57.750412+00:00
2773,Product_1753313942,Grocery,Vendor A,2025-07-23 18:39:02.761251+00:00,2025-11-18 18:39:02.761251+00:00
2774,Product_1753313947,Books,Vendor C,2025-07-23 18:39:07.775864+00:00,2026-02-04 18:39:07.775864+00:00
2775,Product_1753313952,Clothing,Vendor B,2025-07-23 18:39:12.783106+00:00,2025-09-09 18:39:12.783106+00:00
2776,Product_1753313957,Grocery,Vendor A,2025-07-23 18:39:17.794271+00:00,2025-12-10 18:39:17.794271+00:00
2777,Product_1753313962,Books,Vendor C,2025-07-23 18:39:22.816067+00:00,2026-06-28 18:39:22.816067+00:00
2778,Product_1753313967,Toys,Vendor A,2025-07-23 18:39:27.826668+00:00,2026-04-01 18:39:27.826668+00:00
2779,Product_1753313972,Books,Vendor A,2025-07-23 18:39:32.831471+00:00,2026-04-17 18:39:32.831471+00:00
2780,Product_1753313977,Books,Vendor D,2025-07-23 18:39:37.842789+00:00,2026-02-09 18:39:37.842789+00:00
2781,Product_1753313982,Books,Vendor A,2025-07-23 18:39:42.848585+00:00,2026-05-05 18:39:42.848585+00:00
2782,Product_1753313987,Clothing,Vendor B,2025-07-23 18:39:47.854535+00:00,2026-02-08 18:39:47.854535+00:00
2783,Product_1753313992,Electronics,Vendor E,2025-07-23 18:39:52.868566+00:00,2025-09-14 18:39:52.868566+00:00
2784,Product_1753313998,Books,Vendor B,2025-07-23 18:39:58.010778+00:00,2025-12-18 18:39:58.010778+00:00
2785,Product_1753314003,Grocery,Vendor E,2025-07-23 18:40:03.019147+00:00,2025-11-26 18:40:03.019147+00:00
2786,Product_1753314008,Electronics,Vendor D,2025-07-23 18:40:08.061805+00:00,2026-01-25 18:40:08.061805+00:00
2787,Product_1753314013,Grocery,Vendor C,2025-07-23 18:40:13.697207+00:00,2026-06-19 18:40:13.697207+00:00
2788,Product_1753314018,Clothing,Vendor A,2025-07-23 18:40:18.706490+00:00,2025-10-02 18:40:18.706490+00:00
2789,Product_1753314023,Grocery,Vendor A,2025-07-23 18:40:23.932199+00:00,2025-12-03 18:40:23.932199+00:00
2790,Product_1753314028,Electronics,Vendor D,2025-07-23 18:40:28.941647+00:00,2025-09-07 18:40:28.941647+00:00
2791,Product_1753314033,Toys,Vendor A,2025-07-23 18:40:33.954273+00:00,2025-10-29 18:40:33.954273+00:00
2792,Product_1753314038,Electronics,Vendor D,2025-07-23 18:40:38.964768+00:00,2026-07-19 18:40:38.964768+00:00
2793,Product_1753314043,Electronics,Vendor A,2025-07-23 18:40:43.976184+00:00,2025-11-30 18:40:43.976184+00:00
2794,Product_1753314048,Grocery,Vendor B,2025-07-23 18:40:48.986424+00:00,2025-10-21 18:40:48.986424+00:00
2795,Product_1753314053,Books,Vendor E,2025-07-23 18:40:53.998701+00:00,2025-09-07 18:40:53.998701+00:00
2796,Product_1753314059,Electronics,Vendor C,2025-07-23 18:40:59.008927+00:00,2025-10-21 18:40:59.008927+00:00
2797,Product_1753314064,Toys,Vendor E,2025-07-23 18:41:04.022786+00:00,2025-09-21 18:41:04.022786+00:00
2798,Product_1753314069,Electronics,Vendor C,2025-07-23 18:41:09.032485+00:00,2026-05-15 18:41:09.032485+00:00
2799,Product_1753314074,Electronics,Vendor D,2025-07-23 18:41:14.046893+00:00,2025-09-14 18:41:14.046893+00:00
2800,Product_1753314079,Books,Vendor A,2025-07-23 18:41:19.071220+00:00,2025-12-06 18:41:19.071220+00:00
2801,Product_1753314084,Clothing,Vendor A,2025-07-23 18:41:24.082124+00:00,2026-07-10 18:41:24.082124+00:00
2802,Product_1753314089,Clothing,Vendor A,2025-07-23 18:41:29.092722+00:00,2026-07-11 18:41:29.092722+00:00
2803,Product_1753314094,Grocery,Vendor B,2025-07-23 18:41:34.198441+00:00,2026-02-09 18:41:34.198441+00:00
2804,Product_1753314099,Electronics,Vendor A,2025-07-23 18:41:39.209705+00:00,2026-02-24 18:41:39.209705+00:00
2805,Product_1753314104,Electronics,Vendor C,2025-07-23 18:41:44.220198+00:00,2025-12-27 18:41:44.220198+00:00
2806,Product_1753314109,Books,Vendor E,2025-07-23 18:41:49.225711+00:00,2026-03-28 18:41:49.225711+00:00
2807,Product_1753314114,Books,Vendor E,2025-07-23 18:41:54.236214+00:00,2026-07-09 18:41:54.236214+00:00
2808,Product_1753314119,Grocery,Vendor B,2025-07-23 18:41:59.366011+00:00,2025-09-25 18:41:59.366011+00:00
2809,Product_1753314124,Electronics,Vendor E,2025-07-23 18:42:04.372535+00:00,2025-10-21 18:42:04.372535+00:00
2810,Product_1753314129,Toys,Vendor C,2025-07-23 18:42:09.381648+00:00,2026-06-15 18:42:09.381648+00:00
2811,Product_1753314134,Electronics,Vendor E,2025-07-23 18:42:14.416925+00:00,2025-08-27 18:42:14.416925+00:00
2812,Product_1753314139,Clothing,Vendor E,2025-07-23 18:42:19.422970+00:00,2025-09-21 18:42:19.422970+00:00
2813,Product_1753314144,Grocery,Vendor E,2025-07-23 18:42:24.433035+00:00,2025-10-01 18:42:24.433035+00:00
2814,Product_1753314149,Grocery,Vendor D,2025-07-23 18:42:29.439769+00:00,2026-04-13 18:42:29.439769+00:00
2815,Product_1753314154,Electronics,Vendor E,2025-07-23 18:42:34.470498+00:00,2026-01-16 18:42:34.470498+00:00
2816,Product_1753314159,Books,Vendor A,2025-07-23 18:42:39.480867+00:00,2026-03-05 18:42:39.480867+00:00
2817,Product_1753314164,Grocery,Vendor D,2025-07-23 18:42:44.491924+00:00,2026-02-27 18:42:44.491924+00:00
2818,Product_1753314169,Toys,Vendor B,2025-07-23 18:42:49.502228+00:00,2026-03-02 18:42:49.502228+00:00
2819,Product_1753314174,Clothing,Vendor E,2025-07-23 18:42:54.513725+00:00,2026-06-17 18:42:54.513725+00:00
2820,Product_1753314179,Electronics,Vendor A,2025-07-23 18:42:59.524306+00:00,2026-04-27 18:42:59.524306+00:00
2821,Product_1753314184,Grocery,Vendor D,2025-07-23 18:43:04.544759+00:00,2026-04-07 18:43:04.544759+00:00
2822,Product_1753314189,Grocery,Vendor B,2025-07-23 18:43:09.554340+00:00,2025-09-06 18:43:09.554340+00:00
2823,Product_1753314194,Electronics,Vendor B,2025-07-23 18:43:14.565363+00:00,2026-02-21 18:43:14.565363+00:00
2824,Product_1753314199,Toys,Vendor E,2025-07-23 18:43:19.574280+00:00,2026-04-19 18:43:19.574280+00:00
2825,Product_1753314204,Toys,Vendor D,2025-07-23 18:43:24.585782+00:00,2025-09-30 18:43:24.585782+00:00
2826,Product_1753314209,Books,Vendor D,2025-07-23 18:43:29.591337+00:00,2025-10-17 18:43:29.591337+00:00
2827,Product_1753314214,Books,Vendor C,2025-07-23 18:43:34.603271+00:00,2026-04-04 18:43:34.603271+00:00
2828,Product_1753314219,Clothing,Vendor D,2025-07-23 18:43:39.634486+00:00,2025-12-13 18:43:39.634486+00:00
2829,Product_1753314224,Clothing,Vendor D,2025-07-23 18:43:44.681014+00:00,2026-02-14 18:43:44.681014+00:00
2830,Product_1753314229,Toys,Vendor D,2025-07-23 18:43:49.728561+00:00,2026-06-05 18:43:49.728561+00:00
2831,Product_1753314234,Clothing,Vendor B,2025-07-23 18:43:54.734515+00:00,2026-01-11 18:43:54.734515+00:00
2832,Product_1753314239,Toys,Vendor A,2025-07-23 18:43:59.748427+00:00,2026-05-01 18:43:59.748427+00:00
2833,Product_1753314244,Electronics,Vendor C,2025-07-23 18:44:04.767945+00:00,2026-06-22 18:44:04.767945+00:00
2834,Product_1753314249,Toys,Vendor E,2025-07-23 18:44:09.838473+00:00,2026-02-26 18:44:09.838473+00:00
2835,Product_1753314254,Grocery,Vendor C,2025-07-23 18:44:14.909592+00:00,2026-03-26 18:44:14.909592+00:00
2836,Product_1753314259,Books,Vendor B,2025-07-23 18:44:19.919815+00:00,2026-06-02 18:44:19.919815+00:00
2837,Product_1753314264,Books,Vendor B,2025-07-23 18:44:24.926756+00:00,2025-09-17 18:44:24.926756+00:00
2838,Product_1753314269,Clothing,Vendor B,2025-07-23 18:44:29.933708+00:00,2026-07-05 18:44:29.933708+00:00
2839,Product_1753314603,Clothing,Vendor D,2025-07-23 18:50:03.672494+00:00,2025-11-04 18:50:03.672494+00:00
2840,Product_1753314608,Grocery,Vendor A,2025-07-23 18:50:08.793181+00:00,2026-05-23 18:50:08.793181+00:00
2841,Product_1753314613,Electronics,Vendor E,2025-07-23 18:50:13.808570+00:00,2026-02-19 18:50:13.808570+00:00
2842,Product_1753314618,Clothing,Vendor D,2025-07-23 18:50:18.820427+00:00,2025-09-04 18:50:18.820427+00:00
2843,Product_1753314623,Clothing,Vendor B,2025-07-23 18:50:23.831028+00:00,2026-05-27 18:50:23.831028+00:00
2844,Product_1753314628,Toys,Vendor B,2025-07-23 18:50:28.842483+00:00,2025-11-05 18:50:28.842483+00:00
2845,Product_1753314633,Grocery,Vendor A,2025-07-23 18:50:33.850169+00:00,2026-04-26 18:50:33.850169+00:00
2846,Product_1753314638,Toys,Vendor B,2025-07-23 18:50:38.865864+00:00,2026-06-10 18:50:38.865864+00:00
2847,Product_1753314643,Grocery,Vendor B,2025-07-23 18:50:43.875823+00:00,2025-11-28 18:50:43.875823+00:00
2848,Product_1753314648,Electronics,Vendor B,2025-07-23 18:50:48.887106+00:00,2025-09-19 18:50:48.887106+00:00
2849,Product_1753314653,Toys,Vendor A,2025-07-23 18:50:53.897865+00:00,2025-10-02 18:50:53.897865+00:00
2850,Product_1753314658,Clothing,Vendor E,2025-07-23 18:50:58.913272+00:00,2026-02-16 18:50:58.913272+00:00
2851,Product_1753314663,Electronics,Vendor E,2025-07-23 18:51:03.924917+00:00,2026-02-17 18:51:03.924917+00:00
2852,Product_1753314668,Grocery,Vendor E,2025-07-23 18:51:08.949986+00:00,2026-07-09 18:51:08.949986+00:00
2853,Product_1753314674,Toys,Vendor B,2025-07-23 18:51:14.025524+00:00,2026-05-25 18:51:14.025524+00:00
2854,Product_1753314679,Books,Vendor C,2025-07-23 18:51:19.036332+00:00,2025-08-30 18:51:19.036332+00:00
2855,Product_1753315262,Clothing,Vendor B,2025-07-23 19:01:02.711067+00:00,2025-12-13 19:01:02.711067+00:00
2856,Product_1753315268,Books,Vendor C,2025-07-23 19:01:08.644715+00:00,2026-03-11 19:01:08.644715+00:00
2857,Product_1753315273,Grocery,Vendor B,2025-07-23 19:01:13.751693+00:00,2026-02-08 19:01:13.751693+00:00
2858,Product_1753315288,Electronics,Vendor C,2025-07-23 19:01:28.632008+00:00,2026-07-21 19:01:28.632008+00:00
2859,Product_1753315294,Toys,Vendor D,2025-07-23 19:01:34.419117+00:00,2025-11-16 19:01:34.419117+00:00
2860,Product_1753315299,Grocery,Vendor B,2025-07-23 19:01:39.473450+00:00,2025-10-01 19:01:39.473450+00:00
2861,Product_1753315304,Electronics,Vendor A,2025-07-23 19:01:44.482970+00:00,2025-09-21 19:01:44.482970+00:00
2862,Product_1753315309,Toys,Vendor C,2025-07-23 19:01:49.495842+00:00,2025-09-05 19:01:49.495842+00:00
2863,Product_1753315314,Books,Vendor D,2025-07-23 19:01:54.517954+00:00,2026-02-18 19:01:54.517954+00:00
2864,Product_1753315319,Grocery,Vendor B,2025-07-23 19:01:59.527134+00:00,2026-07-14 19:01:59.527134+00:00
2865,Product_1753315324,Books,Vendor A,2025-07-23 19:02:04.537148+00:00,2025-11-09 19:02:04.537148+00:00
2866,Product_1753315329,Electronics,Vendor C,2025-07-23 19:02:09.611911+00:00,2025-11-14 19:02:09.611911+00:00
2867,Product_1753315334,Electronics,Vendor A,2025-07-23 19:02:14.658583+00:00,2025-12-11 19:02:14.658583+00:00
2868,Product_1753315339,Clothing,Vendor C,2025-07-23 19:02:19.947842+00:00,2026-05-27 19:02:19.947842+00:00
2869,Product_1753315344,Toys,Vendor B,2025-07-23 19:02:24.954721+00:00,2026-04-01 19:02:24.954721+00:00
2870,Product_1753315349,Grocery,Vendor B,2025-07-23 19:02:29.963510+00:00,2026-02-03 19:02:29.963510+00:00
2871,Product_1753315355,Grocery,Vendor A,2025-07-23 19:02:35.001510+00:00,2026-07-19 19:02:35.001510+00:00
2872,Product_1753315360,Grocery,Vendor A,2025-07-23 19:02:40.124897+00:00,2026-03-03 19:02:40.124897+00:00
2873,Product_1753315365,Clothing,Vendor A,2025-07-23 19:02:45.315652+00:00,2026-03-17 19:02:45.315652+00:00
2874,Product_1753315370,Toys,Vendor E,2025-07-23 19:02:50.320775+00:00,2025-09-03 19:02:50.320775+00:00
2875,Product_1753315375,Grocery,Vendor D,2025-07-23 19:02:55.327151+00:00,2026-03-03 19:02:55.327151+00:00
2876,Product_1753315380,Toys,Vendor C,2025-07-23 19:03:00.337154+00:00,2025-11-15 19:03:00.337154+00:00
2877,Product_1753315385,Grocery,Vendor E,2025-07-23 19:03:05.347037+00:00,2026-01-05 19:03:05.347037+00:00
2878,Product_1753315390,Clothing,Vendor C,2025-07-23 19:03:10.361334+00:00,2025-10-09 19:03:10.361334+00:00
2879,Product_1753315395,Books,Vendor C,2025-07-23 19:03:15.398482+00:00,2025-12-15 19:03:15.398482+00:00
2880,Product_1753315400,Grocery,Vendor C,2025-07-23 19:03:20.484495+00:00,2026-07-07 19:03:20.484495+00:00
2881,Product_1753315405,Books,Vendor A,2025-07-23 19:03:25.533242+00:00,2026-04-24 19:03:25.533242+00:00
2882,Product_1753315410,Toys,Vendor D,2025-07-23 19:03:30.539566+00:00,2025-10-29 19:03:30.539566+00:00
2883,Product_1753315415,Electronics,Vendor D,2025-07-23 19:03:35.546242+00:00,2025-11-28 19:03:35.546242+00:00
2884,Product_1753315420,Electronics,Vendor C,2025-07-23 19:03:40.558193+00:00,2025-11-13 19:03:40.558193+00:00
2885,Product_1753315425,Electronics,Vendor E,2025-07-23 19:03:45.564314+00:00,2025-11-12 19:03:45.564314+00:00
2886,Product_1753315430,Clothing,Vendor C,2025-07-23 19:03:50.571577+00:00,2026-06-01 19:03:50.571577+00:00
2887,Product_1753315435,Toys,Vendor A,2025-07-23 19:03:55.594689+00:00,2026-07-16 19:03:55.594689+00:00
2888,Product_1753315440,Grocery,Vendor E,2025-07-23 19:04:00.657055+00:00,2026-06-09 19:04:00.657055+00:00
2889,Product_1753315445,Grocery,Vendor C,2025-07-23 19:04:05.895186+00:00,2026-03-22 19:04:05.895186+00:00
2890,Product_1753315450,Clothing,Vendor D,2025-07-23 19:04:10.901844+00:00,2025-12-20 19:04:10.901844+00:00
2891,Product_1753315455,Electronics,Vendor E,2025-07-23 19:04:15.977157+00:00,2025-12-08 19:04:15.977157+00:00
2892,Product_1753315460,Books,Vendor E,2025-07-23 19:04:20.981727+00:00,2026-03-13 19:04:20.981727+00:00
2893,Product_1753315466,Toys,Vendor A,2025-07-23 19:04:26.058255+00:00,2026-05-08 19:04:26.058255+00:00
2894,Product_1753315471,Grocery,Vendor B,2025-07-23 19:04:31.082334+00:00,2026-07-01 19:04:31.082334+00:00
2895,Product_1753315476,Books,Vendor D,2025-07-23 19:04:36.411213+00:00,2026-01-17 19:04:36.411213+00:00
2896,Product_1753315481,Electronics,Vendor C,2025-07-23 19:04:41.422974+00:00,2025-09-23 19:04:41.422974+00:00
2897,Product_1753315486,Electronics,Vendor D,2025-07-23 19:04:46.556165+00:00,2026-05-20 19:04:46.556165+00:00
2898,Product_1753315491,Clothing,Vendor C,2025-07-23 19:04:51.952208+00:00,2026-04-18 19:04:51.952208+00:00
2899,Product_1753315496,Books,Vendor D,2025-07-23 19:04:56.962231+00:00,2025-11-28 19:04:56.962231+00:00
2900,Product_1753315501,Grocery,Vendor C,2025-07-23 19:05:01.980042+00:00,2026-01-31 19:05:01.980042+00:00
2901,Product_1753315506,Electronics,Vendor D,2025-07-23 19:05:06.987653+00:00,2026-03-03 19:05:06.987653+00:00
2902,Product_1753315512,Books,Vendor D,2025-07-23 19:05:12.158771+00:00,2025-09-10 19:05:12.158771+00:00
2903,Product_1753315517,Books,Vendor E,2025-07-23 19:05:17.238036+00:00,2026-05-20 19:05:17.238036+00:00
2904,Product_1753315523,Clothing,Vendor B,2025-07-23 19:05:23.309672+00:00,2026-06-11 19:05:23.309672+00:00
2905,Product_1753315528,Clothing,Vendor D,2025-07-23 19:05:28.419814+00:00,2026-01-07 19:05:28.419814+00:00
2906,Product_1753315533,Grocery,Vendor C,2025-07-23 19:05:33.777583+00:00,2026-01-29 19:05:33.777583+00:00
2907,Product_1753315538,Books,Vendor B,2025-07-23 19:05:38.784505+00:00,2026-02-23 19:05:38.784505+00:00
2908,Product_1753315543,Grocery,Vendor E,2025-07-23 19:05:43.795234+00:00,2025-11-18 19:05:43.795234+00:00
2909,Product_1753315548,Books,Vendor A,2025-07-23 19:05:48.800542+00:00,2026-07-10 19:05:48.800542+00:00
2910,Product_1753315553,Grocery,Vendor C,2025-07-23 19:05:53.838288+00:00,2026-01-17 19:05:53.838288+00:00
2911,Product_1753315559,Electronics,Vendor E,2025-07-23 19:05:59.012368+00:00,2026-01-24 19:05:59.012368+00:00
2912,Product_1753315564,Clothing,Vendor C,2025-07-23 19:06:04.017619+00:00,2025-10-28 19:06:04.017619+00:00
2913,Product_1753315569,Toys,Vendor E,2025-07-23 19:06:09.023718+00:00,2026-04-13 19:06:09.023718+00:00
2914,Product_1753315574,Grocery,Vendor A,2025-07-23 19:06:14.030685+00:00,2025-10-15 19:06:14.030685+00:00
2915,Product_1753315579,Grocery,Vendor B,2025-07-23 19:06:19.044081+00:00,2026-01-25 19:06:19.044081+00:00
2916,Product_1753315584,Books,Vendor C,2025-07-23 19:06:24.062005+00:00,2025-12-23 19:06:24.062005+00:00
2917,Product_1753315589,Clothing,Vendor A,2025-07-23 19:06:29.067563+00:00,2025-09-04 19:06:29.067563+00:00
2918,Product_1753315594,Clothing,Vendor A,2025-07-23 19:06:34.073030+00:00,2026-05-25 19:06:34.073030+00:00
2919,Product_1753315599,Electronics,Vendor A,2025-07-23 19:06:39.077625+00:00,2026-02-11 19:06:39.077625+00:00
2920,Product_1753315604,Toys,Vendor E,2025-07-23 19:06:44.083597+00:00,2025-09-23 19:06:44.083597+00:00
2921,Product_1753315609,Grocery,Vendor B,2025-07-23 19:06:49.093133+00:00,2025-10-19 19:06:49.093133+00:00
2922,Product_1753315614,Grocery,Vendor D,2025-07-23 19:06:54.100509+00:00,2026-06-06 19:06:54.100509+00:00
2923,Product_1753315619,Electronics,Vendor D,2025-07-23 19:06:59.131714+00:00,2025-12-09 19:06:59.131714+00:00
